Search_method Problem Max_evals Num_restarts Run Score
HCR_penalty knapPI_16_200_1000_4 10000 5 19 9970
HCR_penalty knapPI_16_200_1000_4 10000 5 20 10331
HCR_penalty knapPI_16_200_1000_4 10000 5 21 10518
HCR_penalty knapPI_16_200_1000_4 10000 5 22 10840
HCR_penalty knapPI_16_200_1000_4 10000 5 23 10607
HCR_penalty knapPI_16_200_1000_4 10000 5 24 9890
HCR_penalty knapPI_16_200_1000_4 10000 5 25 10107
HCR_penalty knapPI_16_200_1000_4 10000 5 26 10469
HCR_penalty knapPI_16_200_1000_4 10000 5 27 10054
HCR_penalty knapPI_16_200_1000_4 10000 5 28 9992
HCR_penalty knapPI_16_200_1000_4 10000 5 29 11721

