Search_method Problem Max_evals Num_restarts Run Score
hill_climber_cliff_score knapPI_11_20_1000_4 10000 15 5 0
hill_climber_cliff_score knapPI_11_20_1000_4 10000 15 6 0
hill_climber_cliff_score knapPI_11_20_1000_4 10000 15 7 0
hill_climber_cliff_score knapPI_11_20_1000_4 10000 15 8 1400
hill_climber_cliff_score knapPI_11_20_1000_4 10000 15 9 0
hill_climber_cliff_score knapPI_11_20_1000_4 10000 15 10 0
hill_climber_cliff_score knapPI_11_20_1000_4 10000 15 11 1400
hill_climber_cliff_score knapPI_11_20_1000_4 10000 15 12 0
hill_climber_cliff_score knapPI_11_20_1000_4 10000 15 13 1400
hill_climber_cliff_score knapPI_11_20_1000_4 10000 15 14 1320
hill_climber_cliff_score knapPI_11_20_1000_4 10000 15 15 0
hill_climber_cliff_score knapPI_11_20_1000_4 10000 15 16 1320
hill_climber_cliff_score knapPI_11_20_1000_4 10000 15 17 0
hill_climber_cliff_score knapPI_11_20_1000_4 10000 15 18 0
hill_climber_cliff_score knapPI_11_20_1000_4 10000 15 19 0
hill_climber_cliff_score knapPI_11_20_1000_4 10000 15 20 1400
hill_climber_cliff_score knapPI_11_20_1000_4 10000 15 21 1400
hill_climber_cliff_score knapPI_11_20_1000_4 10000 15 22 1400
hill_climber_cliff_score knapPI_11_20_1000_4 10000 15 23 0
hill_climber_cliff_score knapPI_11_20_1000_4 10000 15 24 1400
hill_climber_cliff_score knapPI_11_20_1000_4 10000 15 25 1240
hill_climber_cliff_score knapPI_11_20_1000_4 10000 15 26 1400
hill_climber_cliff_score knapPI_11_20_1000_4 10000 15 27 0
hill_climber_cliff_score knapPI_11_20_1000_4 10000 15 28 0
hill_climber_cliff_score knapPI_11_20_1000_4 10000 15 29 1440
hill_climber_cliff_score knapPI_13_20_1000_4 10000 15 0 0
hill_climber_cliff_score knapPI_13_20_1000_4 10000 15 1 0
hill_climber_cliff_score knapPI_13_20_1000_4 10000 15 2 889
hill_climber_cliff_score knapPI_13_20_1000_4 10000 15 3 0
hill_climber_cliff_score knapPI_13_20_1000_4 10000 15 4 0
hill_climber_cliff_score knapPI_13_20_1000_4 10000 15 5 0
hill_climber_cliff_score knapPI_13_20_1000_4 10000 15 6 0
hill_climber_cliff_score knapPI_13_20_1000_4 10000 15 7 0
hill_climber_cliff_score knapPI_13_20_1000_4 10000 15 8 0
hill_climber_cliff_score knapPI_13_20_1000_4 10000 15 9 0
hill_climber_cliff_score knapPI_13_20_1000_4 10000 15 10 0
hill_climber_cliff_score knapPI_13_20_1000_4 10000 15 11 0
hill_climber_cliff_score knapPI_13_20_1000_4 10000 15 12 0
hill_climber_cliff_score knapPI_13_20_1000_4 10000 15 13 0
hill_climber_cliff_score knapPI_13_20_1000_4 10000 15 14 889
hill_climber_cliff_score knapPI_13_20_1000_4 10000 15 15 0
hill_climber_cliff_score knapPI_13_20_1000_4 10000 15 16 0
hill_climber_cliff_score knapPI_13_20_1000_4 10000 15 17 0
hill_climber_cliff_score knapPI_13_20_1000_4 10000 15 18 0
hill_climber_cliff_score knapPI_13_20_1000_4 10000 15 19 0
hill_climber_cliff_score knapPI_13_20_1000_4 10000 15 20 0
hill_climber_cliff_score knapPI_13_20_1000_4 10000 15 21 0
hill_climber_cliff_score knapPI_13_20_1000_4 10000 15 22 0
hill_climber_cliff_score knapPI_13_20_1000_4 10000 15 23 0
hill_climber_cliff_score knapPI_13_20_1000_4 10000 15 24 0
hill_climber_cliff_score knapPI_13_20_1000_4 10000 15 25 0
hill_climber_cliff_score knapPI_13_20_1000_4 10000 15 26 0
hill_climber_cliff_score knapPI_13_20_1000_4 10000 15 27 0
hill_climber_cliff_score knapPI_13_20_1000_4 10000 15 28 0
hill_climber_cliff_score knapPI_13_20_1000_4 10000 15 29 0
hill_climber_cliff_score knapPI_16_20_1000_4 10000 15 0 0
hill_climber_cliff_score knapPI_16_20_1000_4 10000 15 1 0
hill_climber_cliff_score knapPI_16_20_1000_4 10000 15 2 0
hill_climber_cliff_score knapPI_16_20_1000_4 10000 15 3 0
hill_climber_cliff_score knapPI_16_20_1000_4 10000 15 4 0
hill_climber_cliff_score knapPI_16_20_1000_4 10000 15 5 0
hill_climber_cliff_score knapPI_16_20_1000_4 10000 15 6 2893
hill_climber_cliff_score knapPI_16_20_1000_4 10000 15 7 0
hill_climber_cliff_score knapPI_16_20_1000_4 10000 15 8 0
hill_climber_cliff_score knapPI_16_20_1000_4 10000 15 9 0
hill_climber_cliff_score knapPI_16_20_1000_4 10000 15 10 0
hill_climber_cliff_score knapPI_16_20_1000_4 10000 15 11 0
hill_climber_cliff_score knapPI_16_20_1000_4 10000 15 12 0
hill_climber_cliff_score knapPI_16_20_1000_4 10000 15 13 0
hill_climber_cliff_score knapPI_16_20_1000_4 10000 15 14 0
hill_climber_cliff_score knapPI_16_20_1000_4 10000 15 15 0
hill_climber_cliff_score knapPI_16_20_1000_4 10000 15 16 0
hill_climber_cliff_score knapPI_16_20_1000_4 10000 15 17 0
hill_climber_cliff_score knapPI_16_20_1000_4 10000 15 18 2893
hill_climber_cliff_score knapPI_16_20_1000_4 10000 15 19 0
hill_climber_cliff_score knapPI_16_20_1000_4 10000 15 20 0
hill_climber_cliff_score knapPI_16_20_1000_4 10000 15 21 0
