Search_method Problem Max_evals Run Score
hill_climber_cliff_score knapPI_11_20_1000_4 50 25 0
hill_climber_cliff_score knapPI_11_20_1000_4 50 26 0
hill_climber_cliff_score knapPI_11_20_1000_4 50 27 0
hill_climber_cliff_score knapPI_11_20_1000_4 50 28 0
hill_climber_cliff_score knapPI_11_20_1000_4 50 29 1240
hill_climber_cliff_score knapPI_13_20_1000_4 50 0 0
hill_climber_cliff_score knapPI_13_20_1000_4 50 1 0
hill_climber_cliff_score knapPI_13_20_1000_4 50 2 0
hill_climber_cliff_score knapPI_13_20_1000_4 50 3 0
hill_climber_cliff_score knapPI_13_20_1000_4 50 4 0
hill_climber_cliff_score knapPI_13_20_1000_4 50 5 0
hill_climber_cliff_score knapPI_13_20_1000_4 50 6 0
hill_climber_cliff_score knapPI_13_20_1000_4 50 7 0
hill_climber_cliff_score knapPI_13_20_1000_4 50 8 0
hill_climber_cliff_score knapPI_13_20_1000_4 50 9 0
hill_climber_cliff_score knapPI_13_20_1000_4 50 10 0
hill_climber_cliff_score knapPI_13_20_1000_4 50 11 0
hill_climber_cliff_score knapPI_13_20_1000_4 50 12 0
hill_climber_cliff_score knapPI_13_20_1000_4 50 13 0
hill_climber_cliff_score knapPI_13_20_1000_4 50 14 0
hill_climber_cliff_score knapPI_13_20_1000_4 50 15 0
hill_climber_cliff_score knapPI_13_20_1000_4 50 16 0
hill_climber_cliff_score knapPI_13_20_1000_4 50 17 0
hill_climber_cliff_score knapPI_13_20_1000_4 50 18 0
hill_climber_cliff_score knapPI_13_20_1000_4 50 19 0
hill_climber_cliff_score knapPI_13_20_1000_4 50 20 0
hill_climber_cliff_score knapPI_13_20_1000_4 50 21 0
hill_climber_cliff_score knapPI_13_20_1000_4 50 22 0
hill_climber_cliff_score knapPI_13_20_1000_4 50 23 0
hill_climber_cliff_score knapPI_13_20_1000_4 50 24 0
hill_climber_cliff_score knapPI_13_20_1000_4 50 25 0
hill_climber_cliff_score knapPI_13_20_1000_4 50 26 0
hill_climber_cliff_score knapPI_13_20_1000_4 50 27 0
hill_climber_cliff_score knapPI_13_20_1000_4 50 28 0
hill_climber_cliff_score knapPI_13_20_1000_4 50 29 0
hill_climber_cliff_score knapPI_16_20_1000_4 50 0 0
hill_climber_cliff_score knapPI_16_20_1000_4 50 1 0
hill_climber_cliff_score knapPI_16_20_1000_4 50 2 0
hill_climber_cliff_score knapPI_16_20_1000_4 50 3 0
hill_climber_cliff_score knapPI_16_20_1000_4 50 4 0
hill_climber_cliff_score knapPI_16_20_1000_4 50 5 0
hill_climber_cliff_score knapPI_16_20_1000_4 50 6 0
hill_climber_cliff_score knapPI_16_20_1000_4 50 7 0
hill_climber_cliff_score knapPI_16_20_1000_4 50 8 0
hill_climber_cliff_score knapPI_16_20_1000_4 50 9 0
hill_climber_cliff_score knapPI_16_20_1000_4 50 10 0
hill_climber_cliff_score knapPI_16_20_1000_4 50 11 0
hill_climber_cliff_score knapPI_16_20_1000_4 50 12 0
hill_climber_cliff_score knapPI_16_20_1000_4 50 13 0
hill_climber_cliff_score knapPI_16_20_1000_4 50 14 0
hill_climber_cliff_score knapPI_16_20_1000_4 50 15 0
hill_climber_cliff_score knapPI_16_20_1000_4 50 16 0
hill_climber_cliff_score knapPI_16_20_1000_4 50 17 0
hill_climber_cliff_score knapPI_16_20_1000_4 50 18 0
hill_climber_cliff_score knapPI_16_20_1000_4 50 19 2298
hill_climber_cliff_score knapPI_16_20_1000_4 50 20 0
hill_climber_cliff_score knapPI_16_20_1000_4 50 21 0
hill_climber_cliff_score knapPI_16_20_1000_4 50 22 0
hill_climber_cliff_score knapPI_16_20_1000_4 50 23 0
hill_climber_cliff_score knapPI_16_20_1000_4 50 24 0
hill_climber_cliff_score knapPI_16_20_1000_4 50 25 0
hill_climber_cliff_score knapPI_16_20_1000_4 50 26 0
hill_climber_cliff_score knapPI_16_20_1000_4 50 27 0
hill_climber_cliff_score knapPI_16_20_1000_4 50 28 0
hill_climber_cliff_score knapPI_16_20_1000_4 50 29 0
hill_climber_cliff_score knapPI_11_200_1000_4 50 0 0
hill_climber_cliff_score knapPI_11_200_1000_4 50 1 0
hill_climber_cliff_score knapPI_11_200_1000_4 50 2 0
hill_climber_cliff_score knapPI_11_200_1000_4 50 3 0
hill_climber_cliff_score knapPI_11_200_1000_4 50 4 0
hill_climber_cliff_score knapPI_11_200_1000_4 50 5 0
hill_climber_cliff_score knapPI_11_200_1000_4 50 6 0
hill_climber_cliff_score knapPI_11_200_1000_4 50 7 0
hill_climber_cliff_score knapPI_11_200_1000_4 50 8 0
hill_climber_cliff_score knapPI_11_200_1000_4 50 9 0
hill_climber_cliff_score knapPI_11_200_1000_4 50 10 0
hill_climber_cliff_score knapPI_11_200_1000_4 50 11 0
hill_climber_cliff_score knapPI_11_200_1000_4 50 12 0
hill_climber_cliff_score knapPI_11_200_1000_4 50 13 0
hill_climber_cliff_score knapPI_11_200_1000_4 50 14 0
hill_climber_cliff_score knapPI_11_200_1000_4 50 15 0
hill_climber_cliff_score knapPI_11_200_1000_4 50 16 0
hill_climber_cliff_score knapPI_11_200_1000_4 50 17 0
hill_climber_cliff_score knapPI_11_200_1000_4 50 18 0
hill_climber_cliff_score knapPI_11_200_1000_4 50 19 0
hill_climber_cliff_score knapPI_11_200_1000_4 50 20 0
hill_climber_cliff_score knapPI_11_200_1000_4 50 21 0
hill_climber_cliff_score knapPI_11_200_1000_4 50 22 0
hill_climber_cliff_score knapPI_11_200_1000_4 50 23 0
hill_climber_cliff_score knapPI_11_200_1000_4 50 24 0
hill_climber_cliff_score knapPI_11_200_1000_4 50 25 0
hill_climber_cliff_score knapPI_11_200_1000_4 50 26 0
hill_climber_cliff_score knapPI_11_200_1000_4 50 27 0
hill_climber_cliff_score knapPI_11_200_1000_4 50 28 0
hill_climber_cliff_score knapPI_11_200_1000_4 50 29 0
hill_climber_cliff_score knapPI_13_200_1000_4 50 0 0
hill_climber_cliff_score knapPI_13_200_1000_4 50 1 0
hill_climber_cliff_score knapPI_13_200_1000_4 50 2 0
hill_climber_cliff_score knapPI_13_200_1000_4 50 3 0
hill_climber_cliff_score knapPI_13_200_1000_4 50 4 0
hill_climber_cliff_score knapPI_13_200_1000_4 50 5 0
hill_climber_cliff_score knapPI_13_200_1000_4 50 6 0
hill_climber_cliff_score knapPI_13_200_1000_4 50 7 0
hill_climber_cliff_score knapPI_13_200_1000_4 50 8 0
hill_climber_cliff_score knapPI_13_200_1000_4 50 9 0
hill_climber_cliff_score knapPI_13_200_1000_4 50 10 0
hill_climber_cliff_score knapPI_13_200_1000_4 50 11 0
hill_climber_cliff_score knapPI_13_200_1000_4 50 12 0
hill_climber_cliff_score knapPI_13_200_1000_4 50 13 0
hill_climber_cliff_score knapPI_13_200_1000_4 50 14 0
hill_climber_cliff_score knapPI_13_200_1000_4 50 15 0
hill_climber_cliff_score knapPI_13_200_1000_4 50 16 0
hill_climber_cliff_score knapPI_13_200_1000_4 50 17 0
hill_climber_cliff_score knapPI_13_200_1000_4 50 18 0
hill_climber_cliff_score knapPI_13_200_1000_4 50 19 0
hill_climber_cliff_score knapPI_13_200_1000_4 50 20 0
hill_climber_cliff_score knapPI_13_200_1000_4 50 21 0
hill_climber_cliff_score knapPI_13_200_1000_4 50 22 0
hill_climber_cliff_score knapPI_13_200_1000_4 50 23 0
hill_climber_cliff_score knapPI_13_200_1000_4 50 24 0
hill_climber_cliff_score knapPI_13_200_1000_4 50 25 0
hill_climber_cliff_score knapPI_13_200_1000_4 50 26 0
hill_climber_cliff_score knapPI_13_200_1000_4 50 27 0
hill_climber_cliff_score knapPI_13_200_1000_4 50 28 0
hill_climber_cliff_score knapPI_13_200_1000_4 50 29 0
hill_climber_cliff_score knapPI_16_200_1000_4 50 0 0
hill_climber_cliff_score knapPI_16_200_1000_4 50 1 0
hill_climber_cliff_score knapPI_16_200_1000_4 50 2 0
hill_climber_cliff_score knapPI_16_200_1000_4 50 3 0
hill_climber_cliff_score knapPI_16_200_1000_4 50 4 0
hill_climber_cliff_score knapPI_16_200_1000_4 50 5 0
hill_climber_cliff_score knapPI_16_200_1000_4 50 6 0
hill_climber_cliff_score knapPI_16_200_1000_4 50 7 0
hill_climber_cliff_score knapPI_16_200_1000_4 50 8 0
hill_climber_cliff_score knapPI_16_200_1000_4 50 9 0
hill_climber_cliff_score knapPI_16_200_1000_4 50 10 0
hill_climber_cliff_score knapPI_16_200_1000_4 50 11 0
hill_climber_cliff_score knapPI_16_200_1000_4 50 12 0
hill_climber_cliff_score knapPI_16_200_1000_4 50 13 0
hill_climber_cliff_score knapPI_16_200_1000_4 50 14 0
hill_climber_cliff_score knapPI_16_200_1000_4 50 15 0
hill_climber_cliff_score knapPI_16_200_1000_4 50 16 0
hill_climber_cliff_score knapPI_16_200_1000_4 50 17 0
hill_climber_cliff_score knapPI_16_200_1000_4 50 18 0
hill_climber_cliff_score knapPI_16_200_1000_4 50 19 0
hill_climber_cliff_score knapPI_16_200_1000_4 50 20 0
hill_climber_cliff_score knapPI_16_200_1000_4 50 21 0
hill_climber_cliff_score knapPI_16_200_1000_4 50 22 0
hill_climber_cliff_score knapPI_16_200_1000_4 50 23 0
hill_climber_cliff_score knapPI_16_200_1000_4 50 24 0
hill_climber_cliff_score knapPI_16_200_1000_4 50 25 0
hill_climber_cliff_score knapPI_16_200_1000_4 50 26 0
hill_climber_cliff_score knapPI_16_200_1000_4 50 27 0
hill_climber_cliff_score knapPI_16_200_1000_4 50 28 0
hill_climber_cliff_score knapPI_16_200_1000_4 50 29 0
hill_climber_penalized_score knapPI_11_20_1000_4 50 0 1080
hill_climber_penalized_score knapPI_11_20_1000_4 50 1 1160
hill_climber_penalized_score knapPI_11_20_1000_4 50 2 1160
hill_climber_penalized_score knapPI_11_20_1000_4 50 3 1120
hill_climber_penalized_score knapPI_11_20_1000_4 50 4 1280
hill_climber_penalized_score knapPI_11_20_1000_4 50 5 -1932
hill_climber_penalized_score knapPI_11_20_1000_4 50 6 1160
hill_climber_penalized_score knapPI_11_20_1000_4 50 7 1120
hill_climber_penalized_score knapPI_11_20_1000_4 50 8 1160
hill_climber_penalized_score knapPI_11_20_1000_4 50 9 1080
hill_climber_penalized_score knapPI_11_20_1000_4 50 10 -1663
hill_climber_penalized_score knapPI_11_20_1000_4 50 11 -2362
hill_climber_penalized_score knapPI_11_20_1000_4 50 12 1020
hill_climber_penalized_score knapPI_11_20_1000_4 50 13 1440
hill_climber_penalized_score knapPI_11_20_1000_4 50 14 1300
hill_climber_penalized_score knapPI_11_20_1000_4 50 15 1200
hill_climber_penalized_score knapPI_11_20_1000_4 50 16 1280
hill_climber_penalized_score knapPI_11_20_1000_4 50 17 1360
hill_climber_penalized_score knapPI_11_20_1000_4 50 18 -1449
hill_climber_penalized_score knapPI_11_20_1000_4 50 19 1160
hill_climber_penalized_score knapPI_11_20_1000_4 50 20 1240
hill_climber_penalized_score knapPI_11_20_1000_4 50 21 1200
hill_climber_penalized_score knapPI_11_20_1000_4 50 22 1300
hill_climber_penalized_score knapPI_11_20_1000_4 50 23 -1876
hill_climber_penalized_score knapPI_11_20_1000_4 50 24 1160
hill_climber_penalized_score knapPI_11_20_1000_4 50 25 1280
hill_climber_penalized_score knapPI_11_20_1000_4 50 26 1080
hill_climber_penalized_score knapPI_11_20_1000_4 50 27 1280
hill_climber_penalized_score knapPI_11_20_1000_4 50 28 1160
hill_climber_penalized_score knapPI_11_20_1000_4 50 29 -1528
hill_climber_penalized_score knapPI_13_20_1000_4 50 0 801
hill_climber_penalized_score knapPI_13_20_1000_4 50 1 -780
hill_climber_penalized_score knapPI_13_20_1000_4 50 2 676
hill_climber_penalized_score knapPI_13_20_1000_4 50 3 -1596
hill_climber_penalized_score knapPI_13_20_1000_4 50 4 889
hill_climber_penalized_score knapPI_13_20_1000_4 50 5 889
hill_climber_penalized_score knapPI_13_20_1000_4 50 6 -792
hill_climber_penalized_score knapPI_13_20_1000_4 50 7 800
hill_climber_penalized_score knapPI_13_20_1000_4 50 8 -756
hill_climber_penalized_score knapPI_13_20_1000_4 50 9 889
hill_climber_penalized_score knapPI_13_20_1000_4 50 10 854
hill_climber_penalized_score knapPI_13_20_1000_4 50 11 845
hill_climber_penalized_score knapPI_13_20_1000_4 50 12 240
hill_climber_penalized_score knapPI_13_20_1000_4 50 13 -1494
hill_climber_penalized_score knapPI_13_20_1000_4 50 14 676
hill_climber_penalized_score knapPI_13_20_1000_4 50 15 -840
hill_climber_penalized_score knapPI_13_20_1000_4 50 16 800
hill_climber_penalized_score knapPI_13_20_1000_4 50 17 -816
hill_climber_penalized_score knapPI_13_20_1000_4 50 18 880
hill_climber_penalized_score knapPI_13_20_1000_4 50 19 -849
hill_climber_penalized_score knapPI_13_20_1000_4 50 20 729
hill_climber_penalized_score knapPI_13_20_1000_4 50 21 703
hill_climber_penalized_score knapPI_13_20_1000_4 50 22 -1236
hill_climber_penalized_score knapPI_13_20_1000_4 50 23 863
hill_climber_penalized_score knapPI_13_20_1000_4 50 24 889
hill_climber_penalized_score knapPI_13_20_1000_4 50 25 -1491
hill_climber_penalized_score knapPI_13_20_1000_4 50 26 -1776
hill_climber_penalized_score knapPI_13_20_1000_4 50 27 800
hill_climber_penalized_score knapPI_13_20_1000_4 50 28 649
hill_climber_penalized_score knapPI_13_20_1000_4 50 29 -789
hill_climber_penalized_score knapPI_16_20_1000_4 50 0 -1047
hill_climber_penalized_score knapPI_16_20_1000_4 50 1 -1345
hill_climber_penalized_score knapPI_16_20_1000_4 50 2 1324
hill_climber_penalized_score knapPI_16_20_1000_4 50 3 -1349
hill_climber_penalized_score knapPI_16_20_1000_4 50 4 1401
hill_climber_penalized_score knapPI_16_20_1000_4 50 5 -1126
hill_climber_penalized_score knapPI_16_20_1000_4 50 6 1862
hill_climber_penalized_score knapPI_16_20_1000_4 50 7 2267
hill_climber_penalized_score knapPI_16_20_1000_4 50 8 2118
hill_climber_penalized_score knapPI_16_20_1000_4 50 9 -1177
hill_climber_penalized_score knapPI_16_20_1000_4 50 10 -1079
hill_climber_penalized_score knapPI_16_20_1000_4 50 11 2003
hill_climber_penalized_score knapPI_16_20_1000_4 50 12 1632
hill_climber_penalized_score knapPI_16_20_1000_4 50 13 2365
hill_climber_penalized_score knapPI_16_20_1000_4 50 14 -1547
hill_climber_penalized_score knapPI_16_20_1000_4 50 15 1809
hill_climber_penalized_score knapPI_16_20_1000_4 50 16 2460
hill_climber_penalized_score knapPI_16_20_1000_4 50 17 1555
hill_climber_penalized_score knapPI_16_20_1000_4 50 18 2048
hill_climber_penalized_score knapPI_16_20_1000_4 50 19 -1028
hill_climber_penalized_score knapPI_16_20_1000_4 50 20 -1052
